date,state,State,Population,Negative PCR tests,Cases or Positive PCR tests,Cases Per 100000,Total PCR tests,PCR Per 100000,Positivity
20200904,WY,Wyoming,578759,74312,3373,583,77685,13423,0.04
20200904,NE,Nebraska,1934408,338123,35469,1834,374035,19336,0.09
20200904,ND,North Dakota,762062,194783,12973,1702,207756,27262,0.06
20200904,NC,North Carolina,10488084,2214842,174254,1661,2389096,22779,0.07
20200904,MT,Montana,1068778,251969,8019,750,259988,24326,0.03
20200904,NH,New Hampshire,1359711,209895,7368,542,217263,15979,0.03
20200904,MP,Northern Mariana Islands,56882,13484,57,100,13541,23805,0
20200904,MO,Missouri,6137428,931515,90215,1470,1021730,16648,0.09
20200904,MN,Minnesota,5639632,1089341,78966,1400,1168307,20716,0.07
20200904,MI,Michigan,9986857,2761686,105377,1055,2867063,28708,0.04
20200904,ME,Maine,1344212,281971,4164,310,286135,21286,0.01
20200904,NJ,New Jersey,8882190,2771300,193422,2178,2964722,33378,0.07
20200904,MD,Maryland,6045680,1260634,110831,1833,1371465,22685,0.08
20200904,NM,New Mexico,2096829,750984,25812,1231,776796,37046,0.03
20200904,MA,Massachusetts,6892503,1699106,120038,1742,1819144,26393,0.07
20200904,NV,Nevada,3080156,538103,70712,2296,608815,19766,0.12
20200904,LA,Louisiana,4648794,1780275,151473,3258,1931748,41554,0.08
20200904,NY,New York,19453561,8172882,437971,2251,8610853,44264,0.05
20200904,KY,Kentucky,4467673,800763,46846,1049,847609,18972,0.06
20200904,OH,Ohio,11689100,2221141,121765,1042,2342906,20044,0.05
20200904,KS,Kansas,2913314,381985,,0,381985,13112,0
20200904,OK,Oklahoma,3956971,852355,62040,1568,914395,23108,0.07
20200904,IN,Indiana,6732219,1019543,,0,1019543,15144,0
20200904,OR,Oregon,4217737,549328,26268,623,575596,13647,0.05
20200904,IL,Illinois,12671821,4064570,245371,1936,4309941,34012,0.06
20200904,PA,Pennsylvania,12801989,1576879,133731,1045,1710610,13362,0.08
20200904,ID,Idaho,1787065,230800,30489,1706,261289,14621,0.12
20200904,PR,Puerto Rico,3725789,305972,16101,432,322073,8644,0.05
20200904,IA,Iowa,3155070,575721,66614,2111,642335,20359,0.1
20200904,RI,Rhode Island,1059361,261763,22243,2100,284006,26809,0.08
20200904,HI,Hawaii,1415872,204520,,0,204520,14445,0
20200904,SC,South Carolina,5148714,858659,121378,2357,980037,19035,0.12
20200904,GU,Guam,165768,38493,1619,977,40112,24198,0.04
20200904,SD,South Dakota,884659,137697,,0,137697,15565,0
20200904,GA,Georgia,10617423,2152771,279354,2631,2432125,22907,0.11
20200904,TN,Tennessee,6829174,2122637,156398,2290,2279035,33372,0.07
20200904,FL,Florida,21477737,4099796,640211,2981,4740007,22069,0.14
20200904,TX,Texas,28995881,4488924,630829,2176,5119753,17657,0.12
20200904,DE,Delaware,973764,228890,16762,1721,245652,25227,0.07
20200904,UT,Utah,3205958,625877,53839,1679,679716,21202,0.08
20200904,DC,District of Columbia,705749,289165,,0,289165,40973,0
20200904,VA,Virginia,8535519,1515049,119259,1397,1634308,19147,0.07
20200904,CT,Connecticut,3565287,1184293,51221,1437,1235514,34654,0.04
20200904,VI,U.S. Virgin Islands,106977,15790,,0,15790,14760,0
20200904,CO,Colorado,5758736,670728,54367,944,725095,12591,0.07
20200904,VT,Vermont,623989,140556,1642,263,142198,22789,0.01
20200904,CA,California,39512223,11074687,722283,1828,11796970,29857,0.06
20200904,WA,Washington,7614893,1442233,75856,996,1518089,19936,0.05
20200904,AZ,Arizona,7278717,1032247,202895,2788,1235142,16969,0.16
20200904,WI,Wisconsin,5822434,1210203,79354,1363,1289557,22148,0.06
20200904,AS,American Samoa,55465,1514,0,0,1514,2730,0
20200904,WV,West Virginia,1792147,437874,10846,605,448720,25038,0.02
20200904,AR,Arkansas,3017804,684236,64175,2127,748411,24800,0.09
20200904,MS,Mississippi,2976149,501465,81530,2739,582995,19589,0.14
20200904,AL,Alabama,4903185,840020,119289,2433,959309,19565,0.12
20200904,AK,Alaska,731545,375468,6469,884,381937,52210,0.02
20200903,WY,Wyoming,578759,73562,3334,576,76896,13286,0.04
20200903,NC,North Carolina,10488084,2175628,172209,1642,2347837,22386,0.07
20200903,MT,Montana,1068778,247789,7871,736,255660,23921,0.03
20200903,MS,Mississippi,2976149,501465,80832,2716,582297,19565,0.14
20200903,ND,North Dakota,762062,193270,12629,1657,205899,27019,0.06
20200903,MO,Missouri,6137428,919468,88610,1444,1008078,16425,0.09
20200903,MN,Minnesota,5639632,1080265,78123,1385,1158388,20540,0.07
20200903,MI,Michigan,9986857,2734209,104395,1045,2838604,28423,0.04
20200903,ME,Maine,1344212,276436,4145,308,280581,20873,0.01
20200903,MD,Maryland,6045680,1247593,110012,1820,1357605,22456,0.08
20200903,NE,Nebraska,1934408,333970,34995,1809,368965,19074,0.09
20200903,MA,Massachusetts,6892503,1681766,119819,1738,1801585,26138,0.07
20200903,NH,New Hampshire,1359711,208528,7347,540,215875,15877,0.03
20200903,LA,Louisiana,4648794,1765552,150651,3241,1916203,41219,0.08
20200903,NJ,New Jersey,8882190,2737042,192973,2173,2930015,32988,0.07
20200903,KY,Kentucky,4467673,793539,46166,1033,839705,18795,0.05
20200903,NM,New Mexico,2096829,745347,25612,1221,770959,36768,0.03
20200903,KS,Kansas,2913314,375307,,0,375307,12882,0
20200903,NV,Nevada,3080156,535045,70223,2280,605268,19651,0.12
20200903,IN,Indiana,6732219,1006184,,0,1006184,14946,0
20200903,NY,New York,19453561,8080351,437107,2247,8517458,43784,0.05
20200903,IL,Illinois,12671821,3920665,240003,1894,4160668,32834,0.06
20200903,OH,Ohio,11689100,2192416,120471,1031,2312887,19787,0.05
20200903,ID,Idaho,1787065,228736,30227,1691,258963,14491,0.12
20200903,OK,Oklahoma,3956971,842019,61027,1542,903046,22822,0.07
20200903,IA,Iowa,3155070,569235,65523,2077,634758,20119,0.1
20200903,OR,Oregon,4217737,543789,26015,617,569804,13510,0.05
20200903,HI,Hawaii,1415872,198440,,0,198440,14015,0
20200903,PA,Pennsylvania,12801989,1565443,132874,1038,1698317,13266,0.08
20200903,GU,Guam,165768,37930,1560,941,39490,23822,0.04
20200903,PR,Puerto Rico,3725789,305972,16069,431,322041,8644,0.05
20200903,GA,Georgia,10617423,2133377,277288,2612,2410665,22705,0.12
20200903,RI,Rhode Island,1059361,259490,22143,2090,281633,26585,0.08
20200903,FL,Florida,21477737,4080683,637013,2966,4717696,21966,0.14
20200903,SC,South Carolina,5148714,847729,119822,2327,967551,18792,0.12
20200903,DE,Delaware,973764,226895,16663,1711,243558,25012,0.07
20200903,SD,South Dakota,884659,136200,,0,136200,15396,0
20200903,DC,District of Columbia,705749,284624,,0,284624,40329,0
20200903,TN,Tennessee,6829174,2105457,155474,2277,2260931,33107,0.07
20200903,CT,Connecticut,3565287,1165007,51076,1433,1216083,34109,0.04
20200903,TX,Texas,28995881,4482156,625347,2157,5107503,17615,0.12
20200903,CO,Colorado,5758736,665039,54109,940,719148,12488,0.08
20200903,UT,Utah,3205958,620333,53326,1663,673659,21013,0.08
20200903,CA,California,39512223,10946747,717177,1815,11663924,29520,0.06
20200903,VA,Virginia,8535519,1500863,118190,1385,1619053,18968,0.07
20200903,AZ,Arizona,7278717,1018906,202183,2778,1221089,16776,0.17
20200903,VI,U.S. Virgin Islands,106977,15649,,0,15649,14628,0
20200903,AS,American Samoa,55465,1514,0,0,1514,2730,0
20200903,VT,Vermont,623989,139244,1637,262,140881,22577,0.01
20200903,AR,Arkansas,3017804,675337,63081,2090,738418,24469,0.09
20200903,WA,Washington,7614893,1420976,75377,990,1496353,19650,0.05
20200903,AL,Alabama,4903185,836689,118601,2419,955290,19483,0.12
20200903,WI,Wisconsin,5822434,1199999,77856,1337,1277855,21947,0.06
20200903,WV,West Virginia,1792147,434249,10653,594,444902,24825,0.02
20200903,MP,Northern Mariana Islands,56882,13484,57,100,13541,23805,0
20200903,AK,Alaska,731545,371597,6339,867,377936,51663,0.02
20200902,WV,West Virginia,1792147,430943,10453,583,441396,24629,0.02
20200902,NC,North Carolina,10488084,2144757,170553,1626,2315310,22076,0.07
20200902,MT,Montana,1068778,246182,7691,720,253873,23754,0.03
20200902,MS,Mississippi,2976149,497221,80193,2695,577414,19401,0.14
20200902,ND,North Dakota,762062,191830,12267,1610,204097,26782,0.06
20200902,MO,Missouri,6137428,910884,87213,1421,998097,16262,0.09
20200902,MN,Minnesota,5639632,1073769,77085,1367,1150854,20407,0.07
20200902,MI,Michigan,9986857,2702348,103710,1038,2806058,28098,0.04
20200902,ME,Maine,1344212,268465,4100,305,272565,20277,0.02
20200902,MD,Maryland,6045680,1236327,109319,1808,1345646,22258,0.08
20200902,NE,Nebraska,1934408,331067,34574,1787,365641,18902,0.09
20200902,MA,Massachusetts,6892503,1650575,119426,1733,1770001,25680,0.07
20200902,NH,New Hampshire,1359711,203984,7297,537,211281,15539,0.03
20200902,LA,Louisiana,4648794,1754045,149838,3223,1903883,40954,0.08
20200902,NJ,New Jersey,8882190,2709672,192595,2168,2902267,32675,0.07
20200902,KY,Kentucky,4467673,787220,45497,1018,832717,18639,0.05
20200902,NM,New Mexico,2096829,739939,25460,1214,765399,36503,0.03
20200902,KS,Kansas,2913314,375307,,0,375307,12882,0
20200902,NV,Nevada,3080156,532436,69872,2268,602308,19554,0.12
20200902,IN,Indiana,6732219,996846,,0,996846,14807,0
20200902,NY,New York,19453561,7992259,436218,2242,8428477,43326,0.05
20200902,IL,Illinois,12671821,3881230,238643,1883,4119873,32512,0.06
20200902,OH,Ohio,11689100,2166981,119157,1019,2286138,19558,0.05
20200902,ID,Idaho,1787065,226728,29969,1677,256697,14364,0.12
20200902,OK,Oklahoma,3956971,833124,60118,1519,893242,22574,0.07
20200902,IA,Iowa,3155070,565009,64645,2049,629654,19957,0.1
20200902,OR,Oregon,4217737,539307,25765,611,565072,13398,0.05
20200902,HI,Hawaii,1415872,193533,,0,193533,13669,0
20200902,PA,Pennsylvania,12801989,1552085,131752,1029,1683837,13153,0.08
20200902,GU,Guam,165768,37277,1486,896,38763,23384,0.04
20200902,PR,Puerto Rico,3725789,305972,15942,428,321914,8640,0.05
20200902,GA,Georgia,10617423,2107024,274613,2586,2381637,22431,0.12
20200902,RI,Rhode Island,1059361,256563,22078,2084,278641,26303,0.08
20200902,FL,Florida,21477737,4060360,633442,2949,4693802,21854,0.13
20200902,SC,South Carolina,5148714,838529,118699,2305,957228,18592,0.12
20200902,DE,Delaware,973764,222981,16557,1700,239538,24599,0.07
20200902,SD,South Dakota,884659,134922,,0,134922,15251,0
20200902,DC,District of Columbia,705749,280720,,0,280720,39776,0
20200902,TN,Tennessee,6829174,2080400,153898,2254,2234298,32717,0.07
20200902,CT,Connecticut,3565287,1150871,50978,1430,1201849,33710,0.04
20200902,TX,Texas,28995881,4447195,621667,2144,5068862,17481,0.12
20200902,CO,Colorado,5758736,660623,53878,936,714501,12407,0.08
20200902,UT,Utah,3205958,615603,52822,1648,668425,20849,0.08
20200902,CA,California,39512223,10868318,712052,1802,11580370,29308,0.06
20200902,VA,Virginia,8535519,1488149,117141,1372,1605290,18807,0.07
20200902,AZ,Arizona,7278717,1011066,201111,2763,1212177,16654,0.17
20200902,VI,U.S. Virgin Islands,106977,15343,,0,15343,14342,0
20200902,AS,American Samoa,55465,1514,0,0,1514,2730,0
20200902,VT,Vermont,623989,137459,1637,262,139096,22291,0.01
20200902,AR,Arkansas,3017804,675337,62112,2058,737449,24437,0.08
20200902,WA,Washington,7614893,1405100,74939,984,1480039,19436,0.05
20200902,AL,Alabama,4903185,835994,118220,2411,954214,19461,0.12
20200902,WI,Wisconsin,5822434,1191548,77129,1325,1268677,21789,0.06
20200902,WY,Wyoming,578759,72899,3311,572,76210,13168,0.04
20200902,MP,Northern Mariana Islands,56882,13484,57,100,13541,23805,0
20200902,AK,Alaska,731545,370651,6233,852,376884,51519,0.02
20200901,WY,Wyoming,578759,72701,3282,567,75983,13129,0.04
20200901,MT,Montana,1068778,244787,7509,703,252296,23606,0.03
20200901,MS,Mississippi,2976149,493933,79650,2676,573583,19273,0.14
20200901,MP,Northern Mariana Islands,56882,13484,57,100,13541,23805,0
20200901,NC,North Carolina,10488084,2126274,169424,1615,2295698,21889,0.07
20200901,MN,Minnesota,5639632,1056567,76355,1354,1132922,20089,0.07
20200901,MI,Michigan,9986857,2675587,103186,1033,2778773,27824,0.04
20200901,ME,Maine,1344212,264187,4081,304,268268,19957,0.02
